
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: Delta Air Lines (DL)
  Month(s): February
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  DL,02/07/2014,1116,N804DN,ATL,13:32,13:30,0332 ,-2,13:26,0004,0000,0000,0000,0000,0000,
  DL,02/07/2014,1145,N807DN,DTW,17:55,17:58,0315 ,3,17:53,0005,0000,0000,0000,0000,0000,
  DL,02/07/2014,1151,N937DN,MSP,17:01,17:42,0251 ,41,17:36,0006,0009,0000,0032,0000,0000,
  DL,02/07/2014,1355,N805DN,ATL,16:20,16:57,0325 ,37,16:54,0003,0000,0000,0037,0000,0000,
  DL,02/07/2014,1505,N965DN,MSP,21:57,22:24,0255 ,27,22:19,0005,0000,0000,0027,0000,0000,
  DL,02/07/2014,1894,N3756 ,CVG,11:25,11:32,0305 ,7,11:24,0008,0000,0000,0000,0000,0000,
  DL,02/07/2014,1988,N801DZ,DTW,22:16,23:05,0321 ,49,23:00,0005,0029,0000,0020,0000,0000,
  DL,02/07/2014,2023,N332NW,MSP,14:01,14:38,0246 ,37,14:34,0004,0000,0000,0037,0000,0000,
  DL,02/07/2014,2049,N801DZ,ATL,10:40,10:47,0328 ,7,10:40,0007,0000,0000,0000,0000,0000,
  DL,02/07/2014,2209,N371NW,MSP,19:56,20:26,0251 ,30,20:24,0002,0000,0000,0030,0000,0000,
  DL,02/07/2014,2265,N803DN,ATL,22:55,23:22,0328 ,27,23:17,0005,0000,0000,0027,0000,0000,
  DL,02/07/2014,2305,N938DN,MSP,11:40,11:47,0265 ,7,11:38,0009,0000,0000,0000,0000,0000,
  DL,02/07/2014,2349,N810DN,ATL,17:33,18:04,0328 ,31,18:02,0002,0000,0000,0031,0000,0000,
  DL,02/07/2014,2375,N378DA,SLC,12:39,12:42,0124 ,3,12:37,0005,0000,0000,0000,0000,0000,
  DL,02/08/2014,0241,N140LL,ATL,19:55,20:04,0325 ,9,19:59,0005,0000,0000,0000,0000,0000,
  DL,02/08/2014,0409,N723TW,JFK,19:43,20:20,0403 ,37,20:18,0002,0000,0000,0037,0000,0000,
  DL,02/08/2014,0430,N703TW,JFK,10:40,10:40,0400 ,0,10:37,0003,0000,0000,0000,0000,0000,
  DL,02/08/2014,0435,N1501P,JFK,22:44,22:51,0404 ,7,22:46,0005,0000,0000,0000,0000,0000,
  DL,02/08/2014,0469,N704X ,JFK,13:31,14:15,0391 ,44,14:10,0005,0000,0000,0044,0000,0000,
  DL,02/08/2014,0745,N811DZ,DTW,11:00,10:57,0317 ,-3,10:54,0003,0000,0000,0000,0000,0000,
  DL,02/08/2014,1116,N812DN,ATL,13:33,16:35,0327 ,182,16:31,0004,0000,0000,0182,0000,0000,
  DL,02/08/2014,1145,N801DZ,DTW,17:51,20:01,0311 ,130,19:55,0006,0000,0000,0130,0000,0000,
  DL,02/08/2014,1152,N704X ,HNL,06:10,05:31,0317 ,-39,05:26,0005,0000,0000,0000,0000,0000,
  DL,02/08/2014,1355,N802DN,ATL,16:17,18:31,0322 ,134,18:27,0004,0000,0000,0134,0000,0000,
