
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: Delta Air Lines (DL)
  Month(s): October
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  DL,10/06/2014,1505,N327NW,MSP,19:47,19:36,0247 ,-11,19:16,0020,0000,0000,0000,0000,0000,
  DL,10/06/2014,1611,N125DL,ATL,18:57,18:28,0327 ,-29,18:19,0009,0000,0000,0000,0000,0000,
  DL,10/06/2014,1649,N812DN,ATL,00:03,00:02,0318 ,-1,23:57,0005,0000,0000,0000,0000,0000,
  DL,10/06/2014,1680,N137DL,ATL,13:20,13:02,0324 ,-18,12:53,0009,0000,0000,0000,0000,0000,
  DL,10/06/2014,1731,N814DN,DTW,20:05,20:05,0310 ,0,19:36,0029,0000,0000,0000,0000,0000,
  DL,10/06/2014,1793,N658DL,MSP,17:24,17:35,0239 ,11,17:28,0007,0000,0000,0000,0000,0000,
  DL,10/06/2014,1894,N329NW,CVG,18:26,18:02,0296 ,-24,17:58,0004,0000,0000,0000,0000,0000,
  DL,10/06/2014,1988,N595NW,DTW,21:45,22:09,0305 ,24,22:02,0007,0000,0000,0024,0000,0000,
  DL,10/06/2014,2049,N594NW,ATL,10:24,10:32,0314 ,8,10:22,0010,0000,0000,0000,0000,0000,
  DL,10/06/2014,2209,N318US,MSP,21:43,21:28,0243 ,-15,21:21,0007,0000,0000,0000,0000,0000,
  DL,10/06/2014,2260,N806DN,ATL,12:17,12:14,0325 ,-3,12:06,0008,0000,0000,0000,0000,0000,
  DL,10/06/2014,2305,N670DN,MSP,11:30,12:29,0245 ,59,12:25,0004,0059,0000,0000,0000,0000,
  DL,10/06/2014,2349,N3731T,ATL,15:52,15:56,0312 ,4,15:46,0010,0000,0000,0000,0000,0000,
  DL,10/06/2014,2375,N328NW,SLC,12:22,12:06,0120 ,-16,11:52,0014,0000,0000,0000,0000,0000,
  DL,10/07/2014,0241,N821DN,ATL,22:14,22:13,0323 ,-1,21:42,0031,0000,0000,0000,0000,0000,
  DL,10/07/2014,0415,N711ZX,JFK,19:50,19:56,0395 ,6,19:25,0031,0000,0000,0000,0000,0000,
  DL,10/07/2014,0419,N704X ,JFK,18:36,19:10,0391 ,34,19:04,0006,0034,0000,0000,0000,0000,
