
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): July
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,07/03/2014,2378,N5DJAA,LAX,12:25,12:51,0085 ,0085,26,12:48,0003,0006,0000,0000,0000,0020,
  AA,07/03/2014,2411,N3CFAA,DFW,20:35,20:39,0215 ,0218,4,20:30,0009,0000,0000,0000,0000,0000,
  AA,07/03/2014,2457,N3HMAA,ORD,22:40,22:26,0275 ,0262,-14,22:21,0005,0000,0000,0000,0000,0000,
  AA,07/03/2014,2465,N3LTAA,LAX,22:35,22:37,0080 ,0070,2,22:32,0005,0000,0000,0000,0000,0000,
  AA,07/04/2014,0023,N351AA,DFW,09:25,09:27,0210 ,0212,2,09:20,0007,0000,0000,0000,0000,0000,
  AA,07/04/2014,0059,N784AA,JFK,11:10,10:52,0370 ,0361,-18,10:43,0009,0000,0000,0000,0000,0000,
  AA,07/04/2014,0069,N3ATAA,MIA,20:05,19:55,0350 ,0349,-10,19:51,0004,0000,0000,0000,0000,0000,
  AA,07/04/2014,0085,N791AA,JFK,19:05,18:28,0395 ,0361,-37,18:23,0005,0000,0000,0000,0000,0000,
  AA,07/04/2014,0167,N392AA,MIA,11:15,11:12,0350 ,0347,-3,11:05,0007,0000,0000,0000,0000,0000,
  AA,07/04/2014,0179,N789AA,JFK,13:50,13:48,0380 ,0383,-2,13:35,0013,0000,0000,0000,0000,0000,
  AA,07/04/2014,0193,N3DGAA,DFW,12:00,12:06,0220 ,0228,6,12:02,0004,0000,0000,0000,0000,0000,
  AA,07/04/2014,0197,N3HAAA,ORD,16:50,16:48,0265 ,0263,-2,16:44,0004,0000,0000,0000,0000,0000,
  AA,07/04/2014,0209,N3BBAA,LAX,16:45,16:28,0075 ,0064,-17,16:25,0003,0000,0000,0000,0000,0000,
  AA,07/04/2014,0241,N3HBAA,ORD,19:05,18:47,0275 ,0261,-18,18:43,0004,0000,0000,0000,0000,0000,
  AA,07/04/2014,0262,N3JUAA,LAX,08:05,07:46,0080 ,0068,-19,07:43,0003,0000,0000,0000,0000,0000,
  AA,07/04/2014,0275,N3FLAA,MIA,23:35,23:22,0360 ,0339,-13,23:19,0003,0000,0000,0000,0000,0000,
  AA,07/04/2014,0277,N3HCAA,DFW,13:30,13:27,0220 ,0217,-3,13:15,0012,0000,0000,0000,0000,0000,
  AA,07/04/2014,0369,N3ACAA,DFW,14:40,14:59,0215 ,0211,19,14:56,0003,0019,0000,0000,0000,0000,
  AA,07/04/2014,1033,N3CAAA,ORD,11:15,10:50,0270 ,0250,-25,10:46,0004,0000,0000,0000,0000,0000,
  AA,07/04/2014,1143,N3GSAA,LAX,14:45,14:41,0075 ,0075,-4,14:36,0005,0000,0000,0000,0000,0000,
  AA,07/04/2014,1213,N3LFAA,DFW,15:45,15:44,0210 ,0208,-1,15:40,0004,0000,0000,0000,0000,0000,
  AA,07/04/2014,1393,N3ESAA,DFW,19:05,19:12,0215 ,0225,7,19:08,0004,0000,0000,0000,0000,0000,
  AA,07/04/2014,1435,N3BNAA,ORD,09:25,09:29,0265 ,0251,4,09:24,0005,0000,0000,0000,0000,0000,
  AA,07/04/2014,1536,N3GEAA,DFW,17:20,17:13,0215 ,0212,-7,17:09,0004,0000,0000,0000,0000,0000,
  AA,07/04/2014,2293,N5CLAA,DFW,10:25,10:22,0210 ,0208,-3,10:19,0003,0000,0000,0000,0000,0000,
  AA,07/04/2014,2356,N3DHAA,ORD,13:15,13:10,0270 ,0264,-5,13:08,0002,0000,0000,0000,0000,0000,
  AA,07/04/2014,2378,N3ETAA,LAX,12:25,12:01,0085 ,0068,-24,11:58,0003,0000,0000,0000,0000,0000,
  AA,07/04/2014,2465,N3GGAA,LAX,22:35,22:28,0080 ,0079,-7,22:21,0007,0000,0000,0000,0000,0000,
  AA,07/05/2014,0023,N387AA,DFW,09:25,09:17,0210 ,0205,-8,09:13,0004,0000,0000,0000,0000,0000,
  AA,07/05/2014,0059,N794AA,JFK,11:10,11:05,0370 ,0371,-5,10:58,0007,0000,0000,0000,0000,0000,
  AA,07/05/2014,0069,N3AWAA,MIA,20:05,20:02,0350 ,0353,-3,19:51,0011,0000,0000,0000,0000,0000,
  AA,07/05/2014,0085,N790AA,JFK,19:05,18:49,0395 ,0383,-16,18:41,0008,0000,0000,0000,0000,0000,
  AA,07/05/2014,0167,N361AA,MIA,11:15,15:14,0350 ,0515,239,15:06,0008,0000,0000,0000,0000,0000,
  AA,07/05/2014,0177,N788AA,JFK,21:40,21:12,0400 ,0372,-28,21:06,0006,0000,0000,0000,0000,0000,
  AA,07/05/2014,0179,N793AA,JFK,13:50,13:28,0380 ,0360,-22,13:21,0007,0000,0000,0000,0000,0000,
  AA,07/05/2014,0193,N3JSAA,DFW,12:00,11:45,0220 ,0205,-15,11:41,0004,0000,0000,0000,0000,0000,
  AA,07/05/2014,0197,N3FEAA,ORD,16:50,16:23,0265 ,0239,-27,16:18,0005,0000,0000,0000,0000,0000,
  AA,07/05/2014,0209,N3ETAA,LAX,16:45,16:42,0075 ,0078,-3,16:38,0004,0000,0000,0000,0000,0000,
  AA,07/05/2014,0219,N3HUAA,LAX,19:15,19:12,0075 ,0073,-3,19:05,0007,0000,0000,0000,0000,0000,
  AA,07/05/2014,0241,N3HGAA,ORD,19:05,19:40,0275 ,0249,35,19:34,0006,0035,0000,0000,0000,0000,
