
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): July
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Arrival Delay(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,07/04/2015,1130,N5EGAA,MIA,16:58,17:02,4,0000,0000,0000,0000,0000,
  AA,07/04/2015,1183,N858AA,DFW,22:15,21:45,-30,0000,0000,0000,0000,0000,
  AA,07/04/2015,1203,N5FCAA,LAX,13:27,13:30,3,0000,0000,0000,0000,0000,
  AA,07/04/2015,1226,N3HGAA,LAX,21:57,21:32,-25,0000,0000,0000,0000,0000,
  AA,07/04/2015,1273,N3HSAA,DFW,23:46,23:25,-21,0000,0000,0000,0000,0000,
  AA,07/04/2015,1294,N5FCAA,LAX,08:10,09:11,61,0061,0000,0000,0000,0000,
  AA,07/04/2015,1393,N3KDAA,DFW,20:46,21:37,51,0000,0000,0000,0000,0051,
  AA,07/04/2015,1615,N3JAAA,ORD,22:58,22:28,-30,0000,0000,0000,0000,0000,
  AA,07/04/2015,1799,N971UY,CLT,20:35,20:45,10,0000,0000,0000,0000,0000,
  AA,07/04/2015,2029,N154UW,CLT,19:05,18:44,-21,0000,0000,0000,0000,0000,
  AA,07/04/2015,2207,N860AA,DFW,10:54,10:33,-21,0000,0000,0000,0000,0000,
  AA,07/04/2015,2411,N3DSAA,MIA,22:54,22:36,-18,0000,0000,0000,0000,0000,
  AA,07/04/2015,2438,N3GUAA,LAX,11:44,11:47,3,0000,0000,0000,0000,0000,
  AA,07/05/2015,0015,N789AA,JFK,11:22,10:56,-26,0000,0000,0000,0000,0000,
  AA,07/05/2015,0037,N3MAAA,DFW,18:50,18:26,-24,0000,0000,0000,0000,0000,
  AA,07/05/2015,0082,N3BYAA,DFW,13:50,13:29,-21,0000,0000,0000,0000,0000,
  AA,07/05/2015,0085,N799AA,JFK,19:15,18:31,-44,0000,0000,0000,0000,0000,
  AA,07/05/2015,0159,N633AA,DFW,09:14,08:52,-22,0000,0000,0000,0000,0000,
  AA,07/05/2015,0163,N783AA,JFK,23:39,23:21,-18,0000,0000,0000,0000,0000,
  AA,07/05/2015,0167,N3CXAA,MIA,10:13,10:08,-5,0000,0000,0000,0000,0000,
  AA,07/05/2015,0177,N798AA,JFK,21:44,21:24,-20,0000,0000,0000,0000,0000,
  AA,07/05/2015,0179,N790AA,JFK,13:50,13:25,-25,0000,0000,0000,0000,0000,
  AA,07/05/2015,0193,N3LXAA,ORD,14:53,14:19,-34,0000,0000,0000,0000,0000,
  AA,07/05/2015,0209,N3JNAA,LAX,17:43,17:33,-10,0000,0000,0000,0000,0000,
  AA,07/05/2015,0218,N3DYAA,LAX,20:01,19:58,-3,0000,0000,0000,0000,0000,
  AA,07/05/2015,0241,N3JSAA,ORD,16:41,16:09,-32,0000,0000,0000,0000,0000,
